key,translation,locale
configurable_bundle_page.configurator,Konfigurátor,sk_SK
configurable_bundle_page.configurator.added_to_cart,Konfigurovaný balík bol úspešne pridaný do košíka.,sk_SK
configurable_bundle_page.configurator.add_to_cart,Pridať do košíka,sk_SK
configurable_bundle_page.configurator.product_became_unavailable,Produkt s kódom SKU „% sku%“ nakonfigurovaným pre slot s ID „% id%“ bol nedostupný.,sk_SK
configurable_bundle_page.configurator.selected_product,Vybraný produkt,sk_SK
configurable_bundle_page.configurator.sku,SKU:,sk_SK
configurable_bundle_page.configurator.slot_became_unavailable,Konfigurovaný slot s ID '% id%' bol nedostupný.,sk_SK
configurable_bundle_page.configurator.slot_page.back_link,Späť na zväzky,sk_SK
configurable_bundle_page.configurator.summary,Zhrnutie,sk_SK
configurable_bundle_page.configurator.summary_page_locked,"Produkt aspoň pre jeden slot by mal byť nakonfigurovaný tak, aby navštívil stránku Súhrn.",sk_SK
configurable_bundle_page.configurator.summary_page_total,Celkom,sk_SK
configurable_bundle_page.configurator.templates_not_found,Nie sú k dispozícii žiadne šablóny.,sk_SK
configurable_bundle_page.configurator.tip.header,Vytvorte si vlastný balík.,sk_SK
configurable_bundle_page.configurator.tip.text,"Ak chcete vytvoriť zväzok, vyberte slot na ľavej strane a vyberte produkt zo zoznamu.",sk_SK
configurable_bundle_page.edit,Upraviť,sk_SK
configurable_bundle_page.invalid_template_slot_combination,Neplatná kombinácia šablóny / bloku.,sk_SK
configurable_bundle_page.select,Vyberte,sk_SK
configurable_bundle_page.template_not_found,Konfigurovateľná šablóna zväzku sa nenašla.,sk_SK
configurable_bundle_page.unselect,Zrušiť výber,sk_SK
configurable_bundle.slot.validation.error.not_exists,Konfigurovateľný slot pre šablónu zväzku neexistuje.,sk_SK
configurable_bundle.templates.configurable-bundle-all-in.name,Všetko v,sk_SK
configurable_bundle.template_slots.slot-1.name,Slot 1,sk_SK
configurable_bundle.template_slots.slot-2.name,Slot 2,sk_SK
configurable_bundle.template_slots.slot-3.name,Slot 3,sk_SK
configurable_bundle.template_slots.slot-4.name,Slot 4,sk_SK
configurable_bundle.template_slots.slot-5.name,Slot 5,sk_SK
configurable_bundle.template_slots.slot-6.name,Slot 6,sk_SK
configurable_bundle.templates.smartstation.name,Súprava Smartstation,sk_SK
configurable_bundle.template.validation.error.already_activated,Konfigurovateľná šablóna zväzku je už aktivovaná.,sk_SK
configurable_bundle.template.validation.error.already_deactivated,Konfigurovateľná šablóna zväzku je už deaktivovaná.,sk_SK
configurable_bundle.template.validation.error.not_exists,Konfigurovateľná šablóna balíka neexistuje.,sk_SK
configured_bundle.bundle_total,Celkový balík:,sk_SK
configured_bundle_cart.error.configured_bundle_cannot_be_added,Nakonfigurovaný balík sa nedá pridať do košíka.,sk_SK
configured_bundle_cart.error.configured_bundle_cannot_be_removed,Nakonfigurovaný balík sa nedá odstrániť z košíka.,sk_SK
configured_bundle_cart.error.configured_bundle_cannot_be_updated,Konfigurovaný balík sa nedá aktualizovať.,sk_SK
configured_bundle_cart.error.configured_bundle_not_found,Nakonfigurovaný balík s poskytnutým sku sa nenašiel v košíku.,sk_SK
configured_bundle.item_sku,SKU:,sk_SK
configured_bundle_note_widget.edit_note,Upraviť,sk_SK
configured_bundle_note_widget.remove_note,Odstrániť,sk_SK
configured_bundle.order.items,Položky v balíku:,sk_SK
configured_bundle.price,Cena položky:,sk_SK
configured_bundle.quantity,Množstvo:,sk_SK
configured_bundle.remove,Odstrániť,sk_SK
configured_bundle.total,Celková položka:,sk_SK
configured_bundle_widget.configured_bundle.removed,Konfigurovaný balík bol úspešne odstránený.,sk_SK
configured_bundle_widget.configured_bundle.updated,Konfigurovaný balík sa úspešne aktualizoval.,sk_SK
configured_bundle_widget.items,Položky,sk_SK
configured_bundle_widget.multiplier,X,sk_SK
countries.iso.AT,Rakúsko,sk_SK
countries.iso.BE,Belgicko,sk_SK
countries.iso.BG,Bulharsko,sk_SK
countries.iso.CH,Švajčiarsko,sk_SK
countries.iso.CY,Cyprus,sk_SK
countries.iso.CZ,Česká republika,sk_SK
countries.iso.DE,Nemecko,sk_SK
countries.iso.DK,Dánsko,sk_SK
countries.iso.EE,Estónsko,sk_SK
countries.iso.ES,Španielsko,sk_SK
countries.iso.FI,Fínsko,sk_SK
countries.iso.FR,Francúzsko,sk_SK
countries.iso.GB,Spojene kralovstvo,sk_SK
countries.iso.GR,Grécko,sk_SK
countries.iso.HR,Chorvátsko,sk_SK
countries.iso.HU,Maďarsko,sk_SK
countries.iso.IE,Írsko,sk_SK
countries.iso.IM,ostrov Man,sk_SK
countries.iso.IT,Taliansko,sk_SK
countries.iso.LT,Litva,sk_SK
countries.iso.LU,Luxembursko,sk_SK
countries.iso.LV,Lotyšsko,sk_SK
countries.iso.MC,Monako,sk_SK
countries.iso.MT,Malta,sk_SK
countries.iso.NL,Holandsko,sk_SK
countries.iso.NO,Nórsko,sk_SK
countries.iso.PL,Poľsko,sk_SK
countries.iso.PT,Portugalsko,sk_SK
countries.iso.RO,Rumunsko,sk_SK
countries.iso.SE,Švédsko,sk_SK
countries.iso.SI,Slovinsko,sk_SK
countries.iso.SK,Slovensko,sk_SK
customer.access.cannot_see_price,"Prihláste sa, aby ste videli cenu",sk_SK
customer.account,Zákaznícky účet,sk_SK
customer.account.additional_addresses,Ďalšie adresy,sk_SK
customer.account.add_new_address,Definujte novú adresu,sk_SK
customer.account.address,Adresy,sk_SK
customer.account.available.benefit.voucher.amount,Dostupné množstvo poukazu na výhody,sk_SK
customer.account.available.cashback.amount,K dispozícii čiastka cashback,sk_SK
customer.account.available.shopping.point.amount,Dostupné množstvo nákupného bodu,sk_SK
customer.account.button.add_new_address,Pridajte novú adresu,sk_SK
customer.account.contact,Kontakt,sk_SK
customer.account.default_billing_address,Predvolená fakturačná adresa,sk_SK
customer.account.default_shipping_address,Predvolená dodacia adresa,sk_SK
customer.account.deliver_to_multiple_addresses,Doručiť na viac adries,sk_SK
customer.account.edit_address_information,Upravte informácie o adrese,sk_SK
customer.account.last_orders,Posledné objednávky,sk_SK
customer.account.newsletter,Spravodaj,sk_SK
customer.account.no_order,Momentálne žiadne objednávky,sk_SK
customer.account.no_orders,Momentálne žiadne objednávky,sk_SK
customer.account.order_history,História objednávok,sk_SK
customer.account.overview,Prehľad,sk_SK
customer.account.please_specify_billing_address,Uveďte fakturačnú adresu,sk_SK
customer.account.please_specify_shipping_address,Zadajte dodaciu adresu,sk_SK
customer.account.print_shopping_list.table.barcode,Čiarový kód,sk_SK
customer.account.print_shopping_list.table.default_price,Predvolená cena,sk_SK
customer.account.print_shopping_list.table.note,Poznámka,sk_SK
customer.account.print_shopping_list.table.product_name,Meno Produktu,sk_SK
customer.account.print_shopping_list.table.product_sku,SKU produktu,sk_SK
customer.account.print_shopping_list.title.shopping_list_id,ID nákupného zoznamu,sk_SK
customer.account.print_shopping_list.title.shopping_list_name,Názov nákupného zoznamu,sk_SK
customer.account.profile_data,Profil,sk_SK
customer.account.shopping_list,Nákupné zoznamy,sk_SK
customer.account.shopping_list.access,Prístup,sk_SK
customer.account.shopping_list.access.full_access,Plný prístup,sk_SK
customer.account.shopping_list.access.read_only,Iba na čítanie,sk_SK
customer.account.shopping_list.add_all_available_to_cart,Pridajte všetky dostupné produkty do košíka,sk_SK
customer.account.shopping_list.add_item.success,Položka bola pridaná do nákupného zoznamu.,sk_SK
customer.account.shopping_list.add_selected_items_to_cart,Pridajte vybrané položky do košíka,sk_SK
customer.account.shopping_list.add-to-cart,Pridať do košíka,sk_SK
customer.account.shopping_list.availability,Dostupnosť,sk_SK
customer.account.shopping_list.available,K dispozícii,sk_SK
customer.account.shopping_list.clear.success,Nákupný zoznam bol úspešne vymazaný.,sk_SK
customer.account.shopping_list.create.failed,Vytvorenie nákupného zoznamu zlyhalo.,sk_SK
customer.account.shopping_list.create.success,Zoznam '% name%' bol úspešne vytvorený.,sk_SK
customer.account.shopping_list.delete.failed,Nákupný zoznam nebol odstránený.,sk_SK
customer.account.shopping_list.delete.it_belongs_to_follow,Patrí to k nasledovaniu,sk_SK
customer.account.shopping_list.delete.it_will_be_deleted_from_all_of_them,Bude odstránený zo všetkých,sk_SK
customer.account.shopping_list.delete.success,Nákupný zoznam bol úspešne odstránený.,sk_SK
customer.account.shopping_list.delete.warning,Pozor,sk_SK
customer.account.shopping_list.delete.you_are_trying_to_delete_shopping_list,"Pokúšate sa odstrániť nákupný zoznam <a href=""""%link%"""">% name% </a>",sk_SK
customer.account.shopping_list.empty,Momentálne vo vašom nákupnom zozname nie sú žiadne položky.,sk_SK
customer.account.shopping_list.error.cannot_update,Nákupný zoznam sa nedá aktualizovať.,sk_SK
customer.account.shopping_list.error.duplicate_name,Nákupný zoznam s rovnakým názvom už existuje.,sk_SK
customer.account.shopping_list.item.added_all_available_to_cart,Dostupné položky boli úspešne vložené do košíka.,sk_SK
customer.account.shopping_list.item.added_all_available_to_cart.failed,Nie všetky položky sú do košíka vložené úspešne,sk_SK
customer.account.shopping_list.item.added_to_cart,Položka bola úspešne pridaná do košíka.,sk_SK
customer.account.shopping_list.item.added_to_cart.failed,Položka nebola pridaná do košíka.,sk_SK
customer.account.shopping_list.item.add.failed,Položku% sku% sa nepodarilo pridať do zoznamu.,sk_SK
customer.account.shopping_list.item.add.success,Do zoznamu bola pridaná položka% sku%.,sk_SK
customer.account.shopping_list.item.not_added,Nepodarilo sa pridať produkt do nákupného zoznamu.,sk_SK
customer.account.shopping_list.item.remove.failed,Produkt nebol odstránený z nákupného zoznamu.,sk_SK
customer.account.shopping_list.item.remove.success,Produkt bol úspešne odstránený.,sk_SK
customer.account.shopping_list.items.added_to_cart,Položky boli úspešne vložené do košíka.,sk_SK
customer.account.shopping_list.items.added_to_cart.failed,Položky neboli pridané do košíka.,sk_SK
customer.account.shopping_list.items.added_to_cart.not_found,Pre pridanie do košíka nie sú k dispozícii žiadne produkty.,sk_SK
customer.account.shopping_list.items.added_to_cart.select_list,Mal by byť vybraný aspoň jeden nákupný zoznam.,sk_SK
customer.account.shopping_list.item.select_item,Mal by byť vybraný aspoň jeden produkt.,sk_SK
customer.account.shopping_list.not_available,Momentálne nie je k dispozícii,sk_SK
customer.account.shopping_list.overview.actions,Akcie,sk_SK
customer.account.shopping_list.overview.add_new,Pridať nový nákupný zoznam,sk_SK
customer.account.shopping_list.overview.add_shopping_list_to_cart,Pridajte vybrané nákupné zoznamy do košíka,sk_SK
customer.account.shopping_list.overview.created_date,Dátum vytvorenia,sk_SK
customer.account.shopping_list.overview.create.success,Nákupný zoznam bol úspešne vytvorený.,sk_SK
customer.account.shopping_list.overview.delete,Odstrániť,sk_SK
customer.account.shopping_list.overview.dismiss,Zavrieť,sk_SK
customer.account.shopping_list.overview.edit,Premenovať,sk_SK
customer.account.shopping_list.overview.empty,Zatiaľ nemáte žiadne nákupné zoznamy.,sk_SK
customer.account.shopping_list.overview.enter_name,Sem zadajte meno,sk_SK
customer.account.shopping_list.overview.form.new,Vytvoriť nový nákupný zoznam,sk_SK
customer.account.shopping_list.overview.item_count,Počet položiek,sk_SK
customer.account.shopping_list.overview.modified_date,Dátum poslednej aktualizácie,sk_SK
customer.account.shopping_list.overview.name,Názov zoznamu,sk_SK
customer.account.shopping_list.overview.owner,"Používateľ, ktorý vytvoril zoznam",sk_SK
customer.account.shopping_list.overview.print,Tlač,sk_SK
customer.account.shopping_list.overview.share,zdieľam,sk_SK
customer.account.shopping_list.overview.shared_with,Zdieľané s,sk_SK
customer.account.shopping_list.overview.title,Spravujte nákupné zoznamy,sk_SK
customer.account.shopping_list.overview.variant,Varianta,sk_SK
customer.account.shopping_list.overview.view,vyhliadka,sk_SK
customer.account.shopping_list.price,cena,sk_SK
customer.account.shopping_list.print_shopping_list,Vytlačiť nákupný zoznam,sk_SK
customer.account.shopping_list.product,Výrobok,sk_SK
customer.account.shopping_list.quantity,Množstvo,sk_SK
customer.account.shopping_list.remove,Odstrániť,sk_SK
customer.account.shopping_list.share.error.one_id_required,"Vyberte prosím zákazníka alebo obchodnú jednotku, s ktorou chcete zdieľať nákupný zoznam",sk_SK
customer.account.shopping_list.share.from.share,zdieľam,sk_SK
customer.account.shopping_list.share.from.share_with,Zdieľať nákupný zoznam s:,sk_SK
customer.account.shopping_list.share.select_company_business_unit,Vyberte obchodnú jednotku,sk_SK
customer.account.shopping_list.share.select_company_user,Vyberte zákazníka,sk_SK
customer.account.shopping_list.share.select_permission,Vyberte úroveň prístupu,sk_SK
customer.account.shopping_list.share.share_shopping_list_fail,Tento nákupný zoznam bol predtým zdieľaný s touto entitou,sk_SK
customer.account.shopping_list.share.share_shopping_list_successful,Zdieľanie nákupného zoznamu bolo úspešné,sk_SK
customer.account.shopping_list.updated,Nákupný zoznam bol úspešne aktualizovaný,sk_SK
customer.account.shopping_points_and_cashback,Nákupné body a vrátenie peňazí,sk_SK
customer.account.wishlist,Zoznam želaní,sk_SK
customer.account.wishlist.add_all_available_to_cart,Pridajte všetky dostupné produkty do košíka,sk_SK
customer.account.wishlist.add-to-cart,Pridať do košíka,sk_SK
customer.account.wishlist.availability,Dostupnosť,sk_SK
customer.account.wishlist.available,K dispozícii,sk_SK
customer.account.wishlist.continue-shopping,Pokračovať v nákupe,sk_SK
customer.account.wishlist.created,Zoznam želaní bol úspešne vytvorený.,sk_SK
customer.account.wishlist.deleted,Zoznam želaní bol úspešne odstránený.,sk_SK
customer.account.wishlist.empty,Momentálne vo vašom zozname želaní nie sú žiadne položky.,sk_SK
customer.account.wishlist.item.moved_all_available_to_cart,Dostupné položky boli úspešne presunuté do košíka.,sk_SK
customer.account.wishlist.item.moved_all_available_to_cart.failed,Nie všetky položky sú úspešne presunuté do košíka,sk_SK
customer.account.wishlist.item.moved_to_cart,Položka bola úspešne presunutá do košíka.,sk_SK
customer.account.wishlist.item.moved_to_cart.failed,Položka nebola presunutá do košíka.,sk_SK
customer.account.wishlist.item.not_added,Nepodarilo sa pridať produkt do zoznamu želaní.,sk_SK
customer.account.wishlist.item.removed,Produkt bol úspešne odstránený.,sk_SK
customer.account.wishlist.not_available,Momentálne nie je k dispozícii,sk_SK
customer.account.wishlist.overview.add_new,Pridať nový zoznam želaní,sk_SK
customer.account.wishlist.overview.date,Dátum vytvorenia,sk_SK
customer.account.wishlist.overview.delete,Odstrániť,sk_SK
customer.account.wishlist.overview.edit,Upraviť,sk_SK
customer.account.wishlist.overview.empty,Zatiaľ nemáte žiadne zoznamy.,sk_SK
customer.account.wishlist.overview.enter_name,Sem zadajte meno,sk_SK
customer.account.wishlist.overview.item_count,Počet položiek,sk_SK
customer.account.wishlist.overview.name,názov,sk_SK
customer.account.wishlist.overview.price,cena,sk_SK
customer.account.wishlist.overview.sku,Sku,sk_SK
customer.account.wishlist.overview.title,Spravujte zoznamy želaní,sk_SK
customer.account.wishlist.overview.variant,Varianta,sk_SK
customer.account.wishlist.price,cena,sk_SK
customer.account.wishlist.product,Výrobok,sk_SK
customer.account.wishlist.product-not-available,Tento produkt nie je momentálne k dispozícii.,sk_SK
customer.account.wishlist.remove,Odstrániť,sk_SK
customer.account.wishlist.updated,Zoznam želaní bol úspešne aktualizovaný,sk_SK
customer.account.wishlist.view-in-shop,vyhliadka,sk_SK
customer.address.added,Adresa bola úspešne pridaná,sk_SK
customer.address.address1,Ulica,sk_SK
customer.address.address2,Číslo domu,sk_SK
customer.address.address3,Ďalšie informácie,sk_SK
customer.address.address4,Ďalšie informácie o doprave,sk_SK
customer.address.city,Mesto,sk_SK
customer.address.company,Meno spoločnosti,sk_SK
customer.address.country,Krajina,sk_SK
customer.address.delete.failed,Adresu sa nepodarilo vymazať,sk_SK
customer.address.delete.success,Adresa bola úspešne odstránená,sk_SK
